pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0045825421005405	718815	3294	718815	0
pop1	NC_091013.1	1000001	2000000	0.0059644294911596	842327	5024	842327	0
pop1	NC_091013.1	2000001	3000000	0.0060041388362899	955341	5736	955341	0
pop1	NC_091013.1	3000001	4000000	0.0056445270871153	952427	5376	952427	0
pop1	NC_091013.1	4000001	5000000	0.0054680044097805	972384	5317	972384	0
pop1	NC_091013.1	5000001	6000000	0.0050575987497164	991775	5016	991775	0
pop1	NC_091013.1	6000001	7000000	0.0045013987943991	981917	4420	981917	0
pop1	NC_091013.1	7000001	8000000	0.004166927815709	989218	4122	989218	0
pop1	NC_091013.1	8000001	9000000	0.0053209656650391	980837	5219	980837	0
pop1	NC_091013.1	9000001	10000000	0.0051444814714315	983967	5062	983967	0
pop1	NC_091013.1	10000001	11000000	0.0047827892513851	987290	4722	987290	0
pop1	NC_091013.1	11000001	12000000	0.0048488571501702	976725	4736	976725	0
pop1	NC_091013.1	12000001	13000000	0.0049669217313448	964984	4793	964984	0
pop1	NC_091013.1	13000001	14000000	0.0037581054697379	988530	3715	988530	0
pop1	NC_091013.1	14000001	15000000	0.0036837208925245	986774	3635	986774	0
pop1	NC_091013.1	15000001	16000000	0.0037809411551365	992610	3753	992610	0
pop1	NC_091013.1	16000001	17000000	0.0040201179044461	981812	3947	981812	0
pop1	NC_091013.1	17000001	18000000	0.0043065417635716	971313	4183	971313	0
pop1	NC_091013.1	18000001	19000000	0.0040009411572142	977520	3911	977520	0
pop1	NC_091013.1	19000001	20000000	0.0043507369553741	988798	4302	988798	0
pop1	NC_091013.1	20000001	21000000	0.0034053545067898	980221	3338	980221	0
pop1	NC_091013.1	21000001	22000000	0.0034492217661641	984280	3395	984280	0
pop1	NC_091013.1	22000001	23000000	0.0038060932166485	980533	3732	980533	0
pop1	NC_091013.1	23000001	24000000	0.0043171549456457	974716	4208	974716	0
pop1	NC_091013.1	24000001	25000000	0.0035908954928735	986105	3541	986105	0
pop1	NC_091013.1	25000001	26000000	0.0030637199104358	988341	3028	988341	0
pop1	NC_091013.1	26000001	27000000	0.0040454325367924	983084	3977	983084	0
pop1	NC_091013.1	27000001	28000000	0.0027237024385712	979549	2668	979549	0
pop1	NC_091013.1	28000001	29000000	0.0035249197262274	968249	3413	968249	0
pop1	NC_091013.1	29000001	30000000	0.0022429550222622	986199	2212	986199	0
pop1	NC_091013.1	30000001	31000000	0.0030456237467738	989945	3015	989945	0
pop1	NC_091013.1	31000001	32000000	0.0026612054696746	975122	2595	975122	0
pop1	NC_091013.1	32000001	33000000	0.0030050771262738	990324	2976	990324	0
pop1	NC_091013.1	33000001	34000000	0.0034787680362851	967009	3364	967009	0
pop1	NC_091013.1	34000001	35000000	0.0028920354054016	987194	2855	987194	0
pop1	NC_091013.1	35000001	36000000	0.003669616531175	983209	3608	983209	0
pop1	NC_091013.1	36000001	37000000	0.00267332044417	987910	2641	987910	0
pop1	NC_091013.1	37000001	38000000	0.0036488742747722	978658	3571	978658	0
pop1	NC_091013.1	38000001	39000000	0.0034537071391264	978369	3379	978369	0
pop1	NC_091013.1	39000001	40000000	0.0028653818445997	985558	2824	985558	0
pop1	NC_091013.1	40000001	41000000	0.0033615110022275	989436	3326	989436	0
pop1	NC_091013.1	41000001	42000000	0.0037041643787409	988887	3663	988887	0
pop1	NC_091013.1	42000001	43000000	0.0035711436047784	977558	3491	977558	0
pop1	NC_091013.1	43000001	44000000	0.0036560083008953	984954	3601	984954	0
pop1	NC_091013.1	44000001	45000000	0.0045239348791479	974373	4408	974373	0
pop1	NC_091013.1	45000001	46000000	0.0032915283937196	962167	3167	962167	0
pop1	NC_091013.1	46000001	47000000	0.0041800706423645	964577	4032	964577	0
pop1	NC_091013.1	47000001	48000000	0.0044311170201819	971764	4306	971764	0
pop1	NC_091013.1	48000001	49000000	0.0040764079544436	981992	4003	981992	0
pop1	NC_091013.1	49000001	50000000	0.0033508289957158	964239	3231	964239	0
