pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0050191523951629	718448	3606	718448	0
pop1	NC_091013.1	1000001	2000000	0.0064801077138956	845202	5477	845202	0
pop1	NC_091013.1	2000001	3000000	0.0060582110975555	956553	5795	956553	0
pop1	NC_091013.1	3000001	4000000	0.0055138133713645	953605	5258	953605	0
pop1	NC_091013.1	4000001	5000000	0.0058268943042774	975820	5686	975820	0
pop1	NC_091013.1	5000001	6000000	0.0051538643895107	991295	5109	991295	0
pop1	NC_091013.1	6000001	7000000	0.0046222140863118	983295	4545	983295	0
pop1	NC_091013.1	7000001	8000000	0.0043211206787529	988401	4271	988401	0
pop1	NC_091013.1	8000001	9000000	0.005094285027285	981492	5000	981492	0
pop1	NC_091013.1	9000001	10000000	0.005077632809007	984120	4997	984120	0
pop1	NC_091013.1	10000001	11000000	0.0052540292724488	985910	5180	985910	0
pop1	NC_091013.1	11000001	12000000	0.0050438281362265	974260	4914	974260	0
pop1	NC_091013.1	12000001	13000000	0.0048887423733643	961597	4701	961597	0
pop1	NC_091013.1	13000001	14000000	0.003715525814246	987478	3669	987478	0
pop1	NC_091013.1	14000001	15000000	0.0036827023359896	987590	3637	987590	0
pop1	NC_091013.1	15000001	16000000	0.0040793034332289	991836	4046	991836	0
pop1	NC_091013.1	16000001	17000000	0.0041359857061629	988398	4088	988398	0
pop1	NC_091013.1	17000001	18000000	0.0047153532971525	973628	4591	973628	0
pop1	NC_091013.1	18000001	19000000	0.0042891097334756	977359	4192	977359	0
pop1	NC_091013.1	19000001	20000000	0.0046980151113919	987864	4641	987864	0
pop1	NC_091013.1	20000001	21000000	0.0036848949953058	978861	3607	978861	0
pop1	NC_091013.1	21000001	22000000	0.0039730809298207	984878	3913	984878	0
pop1	NC_091013.1	22000001	23000000	0.0037026759411053	976591	3616	976591	0
pop1	NC_091013.1	23000001	24000000	0.0039288719243161	974580	3829	974580	0
pop1	NC_091013.1	24000001	25000000	0.0038904972319569	984450	3830	984450	0
pop1	NC_091013.1	25000001	26000000	0.0025252678482938	988806	2497	988806	0
pop1	NC_091013.1	26000001	27000000	0.0039357283236935	981521	3863	981521	0
pop1	NC_091013.1	27000001	28000000	0.0034131120216823	980337	3346	980337	0
pop1	NC_091013.1	28000001	29000000	0.003977487400666	968702	3853	968702	0
pop1	NC_091013.1	29000001	30000000	0.0025709365511114	986022	2535	986022	0
pop1	NC_091013.1	30000001	31000000	0.0030522304216746	989768	3021	989768	0
pop1	NC_091013.1	31000001	32000000	0.0027877057970747	975354	2719	975354	0
