pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0051244652157091	718514	3682	718514	0
pop1	NC_091013.1	1000001	2000000	0.0058070658173694	842422	4892	842422	0
pop1	NC_091013.1	2000001	3000000	0.0058905430009639	961711	5665	961711	0
pop1	NC_091013.1	3000001	4000000	0.0053270679947126	958501	5106	958501	0
pop1	NC_091013.1	4000001	5000000	0.0049767408120333	978753	4871	978753	0
pop1	NC_091013.1	5000001	6000000	0.0047426490953314	992905	4709	992905	0
pop1	NC_091013.1	6000001	7000000	0.0037521549538586	986100	3700	986100	0
pop1	NC_091013.1	7000001	8000000	0.0036946322372557	990897	3661	990897	0
pop1	NC_091013.1	8000001	9000000	0.0046347207316267	983015	4556	983015	0
pop1	NC_091013.1	9000001	10000000	0.0048084306672594	989720	4759	989720	0
pop1	NC_091013.1	10000001	11000000	0.004620576116715	989487	4572	989487	0
pop1	NC_091013.1	11000001	12000000	0.0043523227191654	979477	4263	979477	0
pop1	NC_091013.1	12000001	13000000	0.0050755346848836	969356	4920	969356	0
pop1	NC_091013.1	13000001	14000000	0.0036201179164524	990023	3584	990023	0
pop1	NC_091013.1	14000001	15000000	0.0036097214823411	989273	3571	989273	0
pop1	NC_091013.1	15000001	16000000	0.0037010240707441	993779	3678	993779	0
pop1	NC_091013.1	16000001	17000000	0.0036758513913042	985622	3623	985622	0
pop1	NC_091013.1	17000001	18000000	0.0039697995932826	975616	3873	975616	0
pop1	NC_091013.1	18000001	19000000	0.0035692948727769	979185	3495	979185	0
pop1	NC_091013.1	19000001	20000000	0.004175432852532	989598	4132	989598	0
pop1	NC_091013.1	20000001	21000000	0.0036202534483092	981423	3553	981423	0
pop1	NC_091013.1	21000001	22000000	0.0038243062193222	989722	3785	989722	0
pop1	NC_091013.1	22000001	23000000	0.0038463611613122	983267	3782	983267	0
pop1	NC_091013.1	23000001	24000000	0.0036566617189781	979582	3582	979582	0
pop1	NC_091013.1	24000001	25000000	0.0033516407851143	987576	3310	987576	0
pop1	NC_091013.1	25000001	26000000	0.0030172696331779	991625	2992	991625	0
pop1	NC_091013.1	26000001	27000000	0.0038029804233863	984491	3744	984491	0
pop1	NC_091013.1	27000001	28000000	0.0033979752585881	982644	3339	982644	0
pop1	NC_091013.1	28000001	29000000	0.0035227030648443	971697	3423	971697	0
pop1	NC_091013.1	29000001	30000000	0.0022679908067538	989422	2244	989422	0
pop1	NC_091013.1	30000001	31000000	0.0031221048450591	991959	3097	991959	0
pop1	NC_091013.1	31000001	32000000	0.0028829068713548	976445	2815	976445	0
pop1	NC_091013.1	32000001	33000000	0.0024923341842515	993045	2475	993045	0
pop1	NC_091013.1	33000001	34000000	0.0031020623964774	968388	3004	968388	0
pop1	NC_091013.1	34000001	35000000	0.0023754311397428	990978	2354	990978	0
pop1	NC_091013.1	35000001	36000000	0.0041024537585865	985264	4042	985264	0
pop1	NC_091013.1	36000001	37000000	0.0027978207938652	988984	2767	988984	0
pop1	NC_091013.1	37000001	38000000	0.0036660106258222	980630	3595	980630	0
pop1	NC_091013.1	38000001	39000000	0.0030236783393844	980263	2964	980263	0
pop1	NC_091013.1	39000001	40000000	0.0024625555922178	987998	2433	987998	0
pop1	NC_091013.1	40000001	41000000	0.00354914546954	990661	3516	990661	0
pop1	NC_091013.1	41000001	42000000	0.0035969153725744	990849	3564	990849	0
pop1	NC_091013.1	42000001	43000000	0.0038231694880685	980600	3749	980600	0
pop1	NC_091013.1	43000001	44000000	0.0035686788077488	985799	3518	985799	0
pop1	NC_091013.1	44000001	45000000	0.0047538641116478	978362	4651	978362	0
pop1	NC_091013.1	45000001	46000000	0.0049465722671686	967943	4788	967943	0
pop1	NC_091013.1	46000001	47000000	0.0036880482094572	970432	3579	970432	0
pop1	NC_091013.1	47000001	48000000	0.0042923829191488	974284	4182	974284	0
pop1	NC_091013.1	48000001	49000000	0.0037299004040472	985281	3675	985281	0
pop1	NC_091013.1	49000001	50000000	0.0025736898378027	967094	2489	967094	0
pop1	NC_091013.1	50000001	51000000	0.0033921871573835	989627	3357	989627	0
pop1	NC_091013.1	51000001	52000000	0.0035656843219805	991675	3536	991675	0
pop1	NC_091013.1	52000001	53000000	0.0029505063939447	987966	2915	987966	0
pop1	NC_091013.1	53000001	54000000	0.004198743932495	984342	4133	984342	0
pop1	NC_091013.1	54000001	55000000	0.0041724363744001	986474	4116	986474	0
pop1	NC_091013.1	55000001	56000000	0.0040348834010399	981441	3960	981441	0
pop1	NC_091013.1	56000001	57000000	0.0045311503838013	980325	4442	980325	0
pop1	NC_091013.1	57000001	58000000	0.004172365035581	86282	360	86282	0
pop1	NC_091013.1	58000001	59000000	0.0035873094107941	466645	1674	466645	0
pop1	NC_091013.1	59000001	60000000	0.0031825368903339	989148	3148	989148	0
pop1	NC_091013.1	60000001	61000000	0.0041812182918291	974118	4073	974118	0
pop1	NC_091013.1	61000001	62000000	0.0039720445939834	986142	3917	986142	0
pop1	NC_091013.1	62000001	63000000	0.003269637225485	992159	3244	992159	0
pop1	NC_091013.1	63000001	64000000	0.0036237798639917	986263	3574	986263	0
pop1	NC_091013.1	64000001	65000000	0.0040096890662848	984615	3948	984615	0
pop1	NC_091013.1	65000001	66000000	0.0031485664071949	979811	3085	979811	0
pop1	NC_091013.1	66000001	67000000	0.0030013949281842	978545	2937	978545	0
pop1	NC_091013.1	67000001	68000000	0.0036797085556788	982143	3614	982143	0
pop1	NC_091013.1	68000001	69000000	0.0044714087319689	986490	4411	986490	0
pop1	NC_091013.1	69000001	70000000	0.0031945143521148	991387	3167	991387	0
pop1	NC_091013.1	70000001	71000000	0.0032853749904231	991972	3259	991972	0
pop1	NC_091013.1	71000001	72000000	0.0032262233951065	982573	3170	982573	0
pop1	NC_091013.1	72000001	73000000	0.003148674290162	991846	3123	991846	0
pop1	NC_091013.1	73000001	74000000	0.0027643245016532	579165	1601	579165	0
pop1	NC_091013.1	74000001	75000000	0.0034619064115241	435887	1509	435887	0
pop1	NC_091013.1	75000001	76000000	0.0039739360452647	979130	3891	979130	0
pop1	NC_091013.1	76000001	77000000	0.0030519564331441	983959	3003	983959	0
pop1	NC_091013.1	77000001	78000000	0.0038627559379008	989449	3822	989449	0
pop1	NC_091013.1	78000001	79000000	0.0041070332439505	990496	4068	990496	0
pop1	NC_091013.1	79000001	80000000	0.0037674303167215	987145	3719	987145	0
pop1	NC_091013.1	80000001	81000000	0.0027717946211058	992137	2750	992137	0
pop1	NC_091013.1	81000001	82000000	0.0050713760599923	976658	4953	976658	0
pop1	NC_091013.1	82000001	83000000	0.003555923218888	983992	3499	983992	0
pop1	NC_091013.1	83000001	84000000	0.0049761409231537	553039	2752	553039	0
pop1	NC_091013.1	84000001	85000000	0.0040713979594138	798006	3249	798006	0
pop1	NC_091013.1	85000001	86000000	0.0050032305122902	984364	4925	984364	0
pop1	NC_091013.1	86000001	87000000	0.0038958926392843	983600	3832	983600	0
pop1	NC_091013.1	87000001	88000000	0.0020927834631389	981468	2054	981468	0
pop1	NC_091013.1	88000001	89000000	0.0041364732157786	986831	4082	986831	0
pop1	NC_091013.1	89000001	90000000	0.0044069440049333	985944	4345	985944	0
pop1	NC_091013.1	90000001	91000000	0.0037014620318806	986367	3651	986367	0
pop1	NC_091013.1	91000001	92000000	0.0044331810898002	991613	4396	991613	0
pop1	NC_091013.1	92000001	93000000	0.0045469132063874	884996	4024	884996	0
pop1	NC_091013.1	93000001	94000000	0.0048614777797934	986737	4797	986737	0
pop1	NC_091013.1	94000001	95000000	0.0041467652204445	991134	4110	991134	0
pop1	NC_091013.1	95000001	96000000	0.0043393318912941	983792	4269	983792	0
pop1	NC_091013.1	96000001	97000000	0.0040668693559733	993639	4041	993639	0
pop1	NC_091013.1	97000001	98000000	0.0037326480657727	983752	3672	983752	0
