pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0033357671548626	628641	2097	628641	0
pop1	NC_091013.1	1000001	2000000	0.0049387040744972	753639	3722	753639	0
pop1	NC_091013.1	2000001	3000000	0.0050651045564873	901857	4568	901857	0
pop1	NC_091013.1	3000001	4000000	0.0045679860764376	915283	4181	915283	0
pop1	NC_091013.1	4000001	5000000	0.0049020376708211	956337	4688	956337	0
pop1	NC_091013.1	5000001	6000000	0.0045472613735182	978611	4450	978611	0
pop1	NC_091013.1	6000001	7000000	0.0042415295430814	972055	4123	972055	0
pop1	NC_091013.1	7000001	8000000	0.0039303698665498	976244	3837	976244	0
pop1	NC_091013.1	8000001	9000000	0.0044320235160996	966827	4285	966827	0
pop1	NC_091013.1	9000001	10000000	0.0047047083091136	972005	4573	972005	0
pop1	NC_091013.1	10000001	11000000	0.0045096576476915	979897	4419	979897	0
pop1	NC_091013.1	11000001	12000000	0.0042367694321858	963942	4084	963942	0
pop1	NC_091013.1	12000001	13000000	0.0045058023377596	950996	4285	950996	0
pop1	NC_091013.1	13000001	14000000	0.003570471281748	977462	3490	977462	0
pop1	NC_091013.1	14000001	15000000	0.0034348295200469	975012	3349	975012	0
pop1	NC_091013.1	15000001	16000000	0.0036977228580121	982767	3634	982767	0
pop1	NC_091013.1	16000001	17000000	0.0033338837876659	962841	3210	962841	0
pop1	NC_091013.1	17000001	18000000	0.0037222622896938	955333	3556	955333	0
pop1	NC_091013.1	18000001	19000000	0.0036209012252313	959982	3476	959982	0
pop1	NC_091013.1	19000001	20000000	0.003953871835372	980052	3875	980052	0
pop1	NC_091013.1	20000001	21000000	0.003391540566976	973304	3301	973304	0
pop1	NC_091013.1	21000001	22000000	0.0035418728418627	979143	3468	979143	0
pop1	NC_091013.1	22000001	23000000	0.0034618964382193	969122	3355	969122	0
pop1	NC_091013.1	23000001	24000000	0.0036708448219671	966535	3548	966535	0
pop1	NC_091013.1	24000001	25000000	0.0033964527988432	975135	3312	975135	0
pop1	NC_091013.1	25000001	26000000	0.0026409217801207	975417	2576	975417	0
pop1	NC_091013.1	26000001	27000000	0.003363034430375	963713	3241	963713	0
pop1	NC_091013.1	27000001	28000000	0.0020783615462927	970476	2017	970476	0
pop1	NC_091013.1	28000001	29000000	0.0021129247859205	959807	2028	959807	0
pop1	NC_091013.1	29000001	30000000	0.0024317019774515	981617	2387	981617	0
pop1	NC_091013.1	30000001	31000000	0.0030671503209252	981693	3011	981693	0
pop1	NC_091013.1	31000001	32000000	0.0028523134339931	967285	2759	967285	0
pop1	NC_091013.1	32000001	33000000	0.0029076542445951	982579	2857	982579	0
pop1	NC_091013.1	33000001	34000000	0.0030890173024598	958881	2962	958881	0
pop1	NC_091013.1	34000001	35000000	0.0014915653462037	978167	1459	978167	0
pop1	NC_091013.1	35000001	36000000	0.0034020842113015	977636	3326	977636	0
pop1	NC_091013.1	36000001	37000000	0.0031793072285478	982604	3124	982604	0
pop1	NC_091013.1	37000001	38000000	0.0034647073480625	971222	3365	971222	0
pop1	NC_091013.1	38000001	39000000	0.0027378148177916	970482	2657	970482	0
pop1	NC_091013.1	39000001	40000000	0.00288969135354	977267	2824	977267	0
pop1	NC_091013.1	40000001	41000000	0.0029785408512533	981353	2923	981353	0
pop1	NC_091013.1	41000001	42000000	0.0032310689614991	978314	3161	978314	0
pop1	NC_091013.1	42000001	43000000	0.0032474136853963	968463	3145	968463	0
pop1	NC_091013.1	43000001	44000000	0.0032358752613041	977788	3164	977788	0
pop1	NC_091013.1	44000001	45000000	0.00406693558579	965346	3926	965346	0
pop1	NC_091013.1	45000001	46000000	0.0040477523826471	955345	3867	955345	0
pop1	NC_091013.1	46000001	47000000	0.0037902040225272	952983	3612	952983	0
pop1	NC_091013.1	47000001	48000000	0.0038639483451116	963781	3724	963781	0
pop1	NC_091013.1	48000001	49000000	0.003983335694589	974058	3880	974058	0
pop1	NC_091013.1	49000001	50000000	0.0031576997967061	955759	3018	955759	0
pop1	NC_091013.1	50000001	51000000	0.0036606856694652	976593	3575	976593	0
pop1	NC_091013.1	51000001	52000000	0.0028935888570784	979061	2833	979061	0
pop1	NC_091013.1	52000001	53000000	0.0028693745559666	979656	2811	979656	0
pop1	NC_091013.1	53000001	54000000	0.0040734011925951	975352	3973	975352	0
pop1	NC_091013.1	54000001	55000000	0.0032941470504785	976277	3216	976277	0
pop1	NC_091013.1	55000001	56000000	0.0040115570803621	969449	3889	969449	0
pop1	NC_091013.1	56000001	57000000	0.0042266064410548	967916	4091	967916	0
pop1	NC_091013.1	57000001	58000000	0.0029551859148607	80198	237	80198	0
pop1	NC_091013.1	58000001	59000000	0.0020077877829156	460208	924	460208	0
pop1	NC_091013.1	59000001	60000000	0.0031375776226289	979418	3073	979418	0
pop1	NC_091013.1	60000001	61000000	0.0035947878690966	963061	3462	963061	0
pop1	NC_091013.1	61000001	62000000	0.0033941660203301	973435	3304	973435	0
pop1	NC_091013.1	62000001	63000000	0.0030937121292222	983608	3043	983608	0
pop1	NC_091013.1	63000001	64000000	0.0029801813328084	975444	2907	975444	0
pop1	NC_091013.1	64000001	65000000	0.0037884055015311	970857	3678	970857	0
pop1	NC_091013.1	65000001	66000000	0.0031790116729821	963507	3063	963507	0
