pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0033175898419788	619727	2056	619727	0
pop1	NC_091013.1	1000001	2000000	0.0043969236240062	748023	3289	748023	0
pop1	NC_091013.1	2000001	3000000	0.0046639834724757	896444	4181	896444	0
pop1	NC_091013.1	3000001	4000000	0.0041724266837978	912179	3806	912179	0
pop1	NC_091013.1	4000001	5000000	0.0045063889439344	953757	4298	953757	0
pop1	NC_091013.1	5000001	6000000	0.0044796323307049	972178	4355	972178	0
pop1	NC_091013.1	6000001	7000000	0.0040372029646758	968740	3911	968740	0
pop1	NC_091013.1	7000001	8000000	0.0037300877625339	971827	3625	971827	0
pop1	NC_091013.1	8000001	9000000	0.0044203521114324	962593	4255	962593	0
pop1	NC_091013.1	9000001	10000000	0.0043853234819757	970966	4258	970966	0
pop1	NC_091013.1	10000001	11000000	0.0043190814910407	976365	4217	976365	0
pop1	NC_091013.1	11000001	12000000	0.0039625970763499	961743	3811	961743	0
pop1	NC_091013.1	12000001	13000000	0.0045151688849857	950795	4293	950795	0
pop1	NC_091013.1	13000001	14000000	0.0033308432389834	974528	3246	974528	0
pop1	NC_091013.1	14000001	15000000	0.0034355704497727	971891	3339	971891	0
pop1	NC_091013.1	15000001	16000000	0.0034854720993926	980355	3417	980355	0
pop1	NC_091013.1	16000001	17000000	0.0029558878662972	968237	2862	968237	0
pop1	NC_091013.1	17000001	18000000	0.0036512681749331	951998	3476	951998	0
pop1	NC_091013.1	18000001	19000000	0.0035361461120131	958388	3389	958388	0
pop1	NC_091013.1	19000001	20000000	0.0036041192855135	978325	3526	978325	0
pop1	NC_091013.1	20000001	21000000	0.0030714181979983	970887	2982	970887	0
pop1	NC_091013.1	21000001	22000000	0.0032398027056344	977220	3166	977220	0
pop1	NC_091013.1	22000001	23000000	0.0039591150213482	966125	3825	966125	0
pop1	NC_091013.1	23000001	24000000	0.0037868514059385	965974	3658	965974	0
pop1	NC_091013.1	24000001	25000000	0.0033137760606652	973210	3225	973210	0
pop1	NC_091013.1	25000001	26000000	0.0028629475341545	975568	2793	975568	0
pop1	NC_091013.1	26000001	27000000	0.0034174172736234	960667	3283	960667	0
pop1	NC_091013.1	27000001	28000000	0.0030129382760951	967826	2916	967826	0
pop1	NC_091013.1	28000001	29000000	0.0034362146784245	958904	3295	958904	0
pop1	NC_091013.1	29000001	30000000	0.002365427395059	979527	2317	979527	0
pop1	NC_091013.1	30000001	31000000	0.0025144254808749	977957	2459	977957	0
pop1	NC_091013.1	31000001	32000000	0.0017819780475249	963536	1717	963536	0
pop1	NC_091013.1	32000001	33000000	0.0019809046097067	980865	1943	980865	0
pop1	NC_091013.1	33000001	34000000	0.0031157698325705	956104	2979	956104	0
pop1	NC_091013.1	34000001	35000000	0.0024561496910104	976732	2399	976732	0
pop1	NC_091013.1	35000001	36000000	0.0032534097150572	974055	3169	974055	0
pop1	NC_091013.1	36000001	37000000	0.0027699898382693	980148	2715	980148	0
pop1	NC_091013.1	37000001	38000000	0.0024086811593455	968995	2334	968995	0
pop1	NC_091013.1	38000001	39000000	0.0034904356688003	967501	3377	967501	0
pop1	NC_091013.1	39000001	40000000	0.0030113592656222	974975	2936	974975	0
pop1	NC_091013.1	40000001	41000000	0.0030770865343751	978848	3012	978848	0
pop1	NC_091013.1	41000001	42000000	0.0031343274409343	976286	3060	976286	0
pop1	NC_091013.1	42000001	43000000	0.0033846450213715	965537	3268	965537	0
pop1	NC_091013.1	43000001	44000000	0.0031834827875666	975661	3106	975661	0
pop1	NC_091013.1	44000001	45000000	0.0041954024776309	964389	4046	964389	0
pop1	NC_091013.1	45000001	46000000	0.0047498469819816	954136	4532	954136	0
pop1	NC_091013.1	46000001	47000000	0.0040742978745764	951575	3877	951575	0
pop1	NC_091013.1	47000001	48000000	0.0041491230806017	961890	3991	961890	0
pop1	NC_091013.1	48000001	49000000	0.0036530234971035	971524	3549	971524	0
pop1	NC_091013.1	49000001	50000000	0.0028721976708403	955366	2744	955366	0
pop1	NC_091013.1	50000001	51000000	0.0038307837590388	973169	3728	973169	0
pop1	NC_091013.1	51000001	52000000	0.0026402377133886	978321	2583	978321	0
pop1	NC_091013.1	52000001	53000000	0.0027356956139929	978179	2676	978179	0
pop1	NC_091013.1	53000001	54000000	0.0039133333812783	973339	3809	973339	0
pop1	NC_091013.1	54000001	55000000	0.0038498437922806	975624	3756	975624	0
pop1	NC_091013.1	55000001	56000000	0.0041461363437021	969095	4018	969095	0
pop1	NC_091013.1	56000001	57000000	0.0045725205696137	965988	4417	965988	0
pop1	NC_091013.1	57000001	58000000	0.0034258307639603	78813	270	78813	0
pop1	NC_091013.1	58000001	59000000	0.0023318846065162	459714	1072	459714	0
pop1	NC_091013.1	59000001	60000000	0.0024455509194616	976876	2389	976876	0
pop1	NC_091013.1	60000001	61000000	0.0038776183287434	961157	3727	961157	0
pop1	NC_091013.1	61000001	62000000	0.0036726737249687	973133	3574	973133	0
pop1	NC_091013.1	62000001	63000000	0.0021839567496924	979415	2139	979415	0
pop1	NC_091013.1	63000001	64000000	0.0029664452952588	974230	2890	974230	0
pop1	NC_091013.1	64000001	65000000	0.0035526637751157	968569	3441	968569	0
pop1	NC_091013.1	65000001	66000000	0.0033431622859653	960767	3212	960767	0
pop1	NC_091013.1	66000001	67000000	0.003083410253822	960949	2963	960949	0
pop1	NC_091013.1	67000001	68000000	0.0034961520567094	965061	3374	965061	0
pop1	NC_091013.1	68000001	69000000	0.0033973143767981	974299	3310	974299	0
pop1	NC_091013.1	69000001	70000000	0.0032118987870119	982285	3155	982285	0
pop1	NC_091013.1	70000001	71000000	0.0029859364129182	980262	2927	980262	0
pop1	NC_091013.1	71000001	72000000	0.0033136109361571	966921	3204	966921	0
pop1	NC_091013.1	72000001	73000000	0.0034213645436214	974465	3334	974465	0
pop1	NC_091013.1	73000001	74000000	0.0029614444755761	563914	1670	563914	0
pop1	NC_091013.1	74000001	75000000	0.0032733848994842	419138	1372	419138	0
pop1	NC_091013.1	75000001	76000000	0.0037978916938203	965799	3668	965799	0
pop1	NC_091013.1	76000001	77000000	0.0028587829486629	966845	2764	966845	0
pop1	NC_091013.1	77000001	78000000	0.0035635789868312	970934	3460	970934	0
pop1	NC_091013.1	78000001	79000000	0.0037117168205596	973404	3613	973404	0
pop1	NC_091013.1	79000001	80000000	0.0037208611607272	969668	3608	969668	0
pop1	NC_091013.1	80000001	81000000	0.0040865041313884	980300	4006	980300	0
pop1	NC_091013.1	81000001	82000000	0.0044021471358556	964075	4244	964075	0
pop1	NC_091013.1	82000001	83000000	0.0032946431885959	969756	3195	969756	0
pop1	NC_091013.1	83000001	84000000	0.0041486123512516	547653	2272	547653	0
pop1	NC_091013.1	84000001	85000000	0.0038774045108281	788414	3057	788414	0
pop1	NC_091013.1	85000001	86000000	0.0045525432481281	968250	4408	968250	0
pop1	NC_091013.1	86000001	87000000	0.0044008537242999	967994	4260	967994	0
pop1	NC_091013.1	87000001	88000000	0.0035772696430155	969734	3469	969734	0
pop1	NC_091013.1	88000001	89000000	0.0041002404119941	974577	3996	974577	0
pop1	NC_091013.1	89000001	90000000	0.0038854200483168	976471	3794	976471	0
pop1	NC_091013.1	90000001	91000000	0.0038627660059995	964076	3724	964076	0
pop1	NC_091013.1	91000001	92000000	0.0040242093457171	967395	3893	967395	0
pop1	NC_091013.1	92000001	93000000	0.0038289387922969	831562	3184	831562	0
pop1	NC_091013.1	93000001	94000000	0.003984391739063	947447	3775	947447	0
pop1	NC_091013.1	94000001	95000000	0.0038134515684473	975232	3719	975232	0
pop1	NC_091013.1	95000001	96000000	0.0039911874249577	963623	3846	963623	0
pop1	NC_091013.1	96000001	97000000	0.00369205032615	973172	3593	973172	0
pop1	NC_091013.1	97000001	98000000	0.0034988045063612	969474	3392	969474	0
pop1	NC_091013.1	98000001	99000000	0.0037155000298145	972682	3614	972682	0
pop1	NC_091013.1	99000001	100000000	0.003661210262474	974268	3567	974268	0
pop1	NC_091013.1	100000001	101000000	0.0036784358215667	978405	3599	978405	0
pop1	NC_091013.1	101000001	102000000	0.0044555802457938	970244	4323	970244	0
pop1	NC_091013.1	102000001	103000000	0.0039984838693642	965616	3861	965616	0
pop1	NC_091013.1	103000001	104000000	0.0031803243930881	962166	3060	962166	0
pop1	NC_091013.1	104000001	105000000	0.0018072263940863	955608	1727	955608	0
pop1	NC_091013.1	105000001	106000000	0.00027599303687292	789875	218	789875	0
pop1	NC_091013.1	106000001	107000000	0.0025063949850143	910870	2283	910870	0
pop1	NC_091013.1	107000001	108000000	0.0033169418153123	897212	2976	897212	0
pop1	NC_091013.1	108000001	109000000	0.0038499307760233	909367	3501	909367	0
pop1	NC_091013.1	109000001	110000000	0.0040411058159241	973001	3932	973001	0
