pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0035147229500939	668616	2350	668616	0
pop1	NC_091013.1	1000001	2000000	0.0049902851770605	797750	3981	797750	0
pop1	NC_091013.1	2000001	3000000	0.0050142585810882	915589	4591	915589	0
pop1	NC_091013.1	3000001	4000000	0.0042347006504713	903960	3828	903960	0
pop1	NC_091013.1	4000001	5000000	0.0045305965485747	915332	4147	915332	0
pop1	NC_091013.1	5000001	6000000	0.0040377196467022	933943	3771	933943	0
pop1	NC_091013.1	6000001	7000000	0.0037428782701322	920949	3447	920949	0
pop1	NC_091013.1	7000001	8000000	0.0035006349613261	928403	3250	928403	0
pop1	NC_091013.1	8000001	9000000	0.0040978059163847	916100	3754	916100	0
pop1	NC_091013.1	9000001	10000000	0.0040910954971704	914425	3741	914425	0
pop1	NC_091013.1	10000001	11000000	0.004061572660037	921318	3742	921318	0
pop1	NC_091013.1	11000001	12000000	0.0040871500748359	910659	3722	910659	0
pop1	NC_091013.1	12000001	13000000	0.0041819301353299	896476	3749	896476	0
pop1	NC_091013.1	13000001	14000000	0.002954862600518	920855	2721	920855	0
pop1	NC_091013.1	14000001	15000000	0.0031774035697515	911436	2896	911436	0
pop1	NC_091013.1	15000001	16000000	0.0033117068185833	922787	3056	922787	0
pop1	NC_091013.1	16000001	17000000	0.0033229080932785	911250	3028	911250	0
pop1	NC_091013.1	17000001	18000000	0.0034171252515538	898416	3070	898416	0
pop1	NC_091013.1	18000001	19000000	0.0033358448981489	903819	3015	903819	0
pop1	NC_091013.1	19000001	20000000	0.0034247586108138	914809	3133	914809	0
pop1	NC_091013.1	20000001	21000000	0.0028251078567319	907222	2563	907222	0
pop1	NC_091013.1	21000001	22000000	0.0034236923458214	911881	3122	911881	0
pop1	NC_091013.1	22000001	23000000	0.0026428902065378	907340	2398	907340	0
pop1	NC_091013.1	23000001	24000000	0.0032580629914163	909743	2964	909743	0
pop1	NC_091013.1	24000001	25000000	0.0028727477526643	916196	2632	916196	0
pop1	NC_091013.1	25000001	26000000	0.0025081812391557	910620	2284	910620	0
pop1	NC_091013.1	26000001	27000000	0.0028588754134509	907000	2593	907000	0
pop1	NC_091013.1	27000001	28000000	0.0027154097845487	903731	2454	903731	0
pop1	NC_091013.1	28000001	29000000	0.0031226505891804	892511	2787	892511	0
pop1	NC_091013.1	29000001	30000000	0.0018964297932946	914877	1735	914877	0
pop1	NC_091013.1	30000001	31000000	0.0022721105782276	917649	2085	917649	0
pop1	NC_091013.1	31000001	32000000	0.0021380638410599	904089	1933	904089	0
pop1	NC_091013.1	32000001	33000000	0.0025433172373107	915340	2328	915340	0
pop1	NC_091013.1	33000001	34000000	0.002657081565781	890827	2367	890827	0
pop1	NC_091013.1	34000001	35000000	0.0022178772898084	917544	2035	917544	0
pop1	NC_091013.1	35000001	36000000	0.0030222959841024	915860	2768	915860	0
pop1	NC_091013.1	36000001	37000000	0.0027498964303539	919671	2529	919671	0
pop1	NC_091013.1	37000001	38000000	0.0032441253477604	915501	2970	915501	0
pop1	NC_091013.1	38000001	39000000	0.0027552827970201	906622	2498	906622	0
pop1	NC_091013.1	39000001	40000000	0.0023041020678906	913588	2105	913588	0
pop1	NC_091013.1	40000001	41000000	0.002719038464869	923856	2512	923856	0
pop1	NC_091013.1	41000001	42000000	0.0028796497858485	919209	2647	919209	0
pop1	NC_091013.1	42000001	43000000	0.0026692024458475	904390	2414	904390	0
pop1	NC_091013.1	43000001	44000000	0.0030432927965116	907241	2761	907241	0
pop1	NC_091013.1	44000001	45000000	0.003768363020447	903310	3404	903310	0
pop1	NC_091013.1	45000001	46000000	0.0037296484733774	896063	3342	896063	0
pop1	NC_091013.1	46000001	47000000	0.003731522754347	894005	3336	894005	0
pop1	NC_091013.1	47000001	48000000	0.0038442070578583	906819	3486	906819	0
pop1	NC_091013.1	48000001	49000000	0.003636926241654	917808	3338	917808	0
pop1	NC_091013.1	49000001	50000000	0.0025334982914784	896389	2271	896389	0
pop1	NC_091013.1	50000001	51000000	0.0029863606864921	916835	2738	916835	0
pop1	NC_091013.1	51000001	52000000	0.0027908926925781	915836	2556	915836	0
pop1	NC_091013.1	52000001	53000000	0.0023029699396096	919682	2118	919682	0
pop1	NC_091013.1	53000001	54000000	0.0030859496579629	906042	2796	906042	0
pop1	NC_091013.1	54000001	55000000	0.0028801576646584	907242	2613	907242	0
pop1	NC_091013.1	55000001	56000000	0.0035208774088467	903752	3182	903752	0
pop1	NC_091013.1	56000001	57000000	0.0035832599419246	909507	3259	909507	0
pop1	NC_091013.1	57000001	58000000	0.0031293339497173	84363	264	84363	0
pop1	NC_091013.1	58000001	59000000	0.0025606287041822	429582	1100	429582	0
pop1	NC_091013.1	59000001	60000000	0.0028988851709606	910005	2638	910005	0
pop1	NC_091013.1	60000001	61000000	0.0031561408390435	902051	2847	902051	0
pop1	NC_091013.1	61000001	62000000	0.0028558800155635	907251	2591	907251	0
pop1	NC_091013.1	62000001	63000000	0.0027167201778217	923172	2508	923172	0
pop1	NC_091013.1	63000001	64000000	0.0027388652865792	913517	2502	913517	0
pop1	NC_091013.1	64000001	65000000	0.0029849273232703	911915	2722	911915	0
pop1	NC_091013.1	65000001	66000000	0.0028633249824278	907686	2599	907686	0
pop1	NC_091013.1	66000001	67000000	0.0027800868097366	901051	2505	901051	0
pop1	NC_091013.1	67000001	68000000	0.0022563919980418	898780	2028	898780	0
pop1	NC_091013.1	68000001	69000000	0.0037003552252597	904778	3348	904778	0
pop1	NC_091013.1	69000001	70000000	0.0027099382256518	914781	2479	914781	0
pop1	NC_091013.1	70000001	71000000	0.0028958173107955	914077	2647	914077	0
pop1	NC_091013.1	71000001	72000000	0.0030041612137954	910071	2734	910071	0
pop1	NC_091013.1	72000001	73000000	0.0033995604299476	914530	3109	914530	0
pop1	NC_091013.1	73000001	74000000	0.0027561095633073	534449	1473	534449	0
pop1	NC_091013.1	74000001	75000000	0.002762717388084	405036	1119	405036	0
pop1	NC_091013.1	75000001	76000000	0.0031430611517421	906123	2848	906123	0
pop1	NC_091013.1	76000001	77000000	0.0028880265225137	912734	2636	912734	0
pop1	NC_091013.1	77000001	78000000	0.0032162964836612	917204	2950	917204	0
pop1	NC_091013.1	78000001	79000000	0.0032734011556396	914645	2994	914645	0
pop1	NC_091013.1	79000001	80000000	0.0037918149859603	904580	3430	904580	0
pop1	NC_091013.1	80000001	81000000	0.0038074561685254	918461	3497	918461	0
pop1	NC_091013.1	81000001	82000000	0.0034471044322769	900756	3105	900756	0
pop1	NC_091013.1	82000001	83000000	0.0033043765119859	909400	3005	909400	0
pop1	NC_091013.1	83000001	84000000	0.0040598331946514	516770	2098	516770	0
pop1	NC_091013.1	84000001	85000000	0.0033892895205224	739388	2506	739388	0
pop1	NC_091013.1	85000001	86000000	0.0038031854304489	904242	3439	904242	0
pop1	NC_091013.1	86000001	87000000	0.003983655215909	906956	3613	906956	0
pop1	NC_091013.1	87000001	88000000	0.0029824691437238	903949	2696	903949	0
pop1	NC_091013.1	88000001	89000000	0.0033470527917041	915731	3065	915731	0
pop1	NC_091013.1	89000001	90000000	0.0036555365668611	913409	3339	913409	0
pop1	NC_091013.1	90000001	91000000	0.0032652579826821	915701	2990	915701	0
pop1	NC_091013.1	91000001	92000000	0.00389830582923	910652	3550	910652	0
pop1	NC_091013.1	92000001	93000000	0.0035877788039171	808857	2902	808857	0
pop1	NC_091013.1	93000001	94000000	0.0036624854948334	904850	3314	904850	0
pop1	NC_091013.1	94000001	95000000	0.0036421822615056	918680	3346	918680	0
pop1	NC_091013.1	95000001	96000000	0.0035713102534371	905550	3234	905550	0
pop1	NC_091013.1	96000001	97000000	0.0036564885496183	917000	3353	917000	0
pop1	NC_091013.1	97000001	98000000	0.0029627742460464	910633	2698	910633	0
pop1	NC_091013.1	98000001	99000000	0.0031435855728275	912334	2868	912334	0
pop1	NC_091013.1	99000001	100000000	0.0032918561631769	919542	3027	919542	0
pop1	NC_091013.1	100000001	101000000	0.003820353677212	925307	3535	925307	0
pop1	NC_091013.1	101000001	102000000	0.0040831232372831	909108	3712	909108	0
pop1	NC_091013.1	102000001	103000000	0.0035043922813429	911713	3195	911713	0
pop1	NC_091013.1	103000001	104000000	0.0028477845911049	907372	2584	907372	0
pop1	NC_091013.1	104000001	105000000	0.0017343344119105	905823	1571	905823	0
pop1	NC_091013.1	105000001	106000000	0.00028919693138607	767643	222	767643	0
pop1	NC_091013.1	106000001	107000000	0.0021836579789455	866894	1893	866894	0
pop1	NC_091013.1	107000001	108000000	0.0032739118526332	857995	2809	857995	0
pop1	NC_091013.1	108000001	109000000	0.0035035697073496	869399	3046	869399	0
pop1	NC_091013.1	109000001	110000000	0.0040524280843601	919202	3725	919202	0
pop1	NC_091013.1	110000001	111000000	0.0038246734902319	920340	3520	920340	0
