pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0046395551386842	716448	3324	716448	0
pop1	NC_091013.1	1000001	2000000	0.0065201762440653	842922	5496	842922	0
pop1	NC_091013.1	2000001	3000000	0.0061870792221958	957156	5922	957156	0
pop1	NC_091013.1	3000001	4000000	0.00519538387998	956041	4967	956041	0
pop1	NC_091013.1	4000001	5000000	0.0056740297970832	979022	5555	979022	0
pop1	NC_091013.1	5000001	6000000	0.0049763828408515	992287	4938	992287	0
pop1	NC_091013.1	6000001	7000000	0.004609277439922	984970	4540	984970	0
pop1	NC_091013.1	7000001	8000000	0.0043541657614435	989627	4309	989627	0
pop1	NC_091013.1	8000001	9000000	0.0051435169407468	982985	5056	982985	0
pop1	NC_091013.1	9000001	10000000	0.0050111161011631	986407	4943	986407	0
pop1	NC_091013.1	10000001	11000000	0.005260207210471	988174	5198	988174	0
pop1	NC_091013.1	11000001	12000000	0.0049485572839963	978467	4842	978467	0
pop1	NC_091013.1	12000001	13000000	0.0049992561553148	967944	4839	967944	0
pop1	NC_091013.1	13000001	14000000	0.0039139457301216	989794	3874	989794	0
pop1	NC_091013.1	14000001	15000000	0.0038741302173053	988609	3830	988609	0
pop1	NC_091013.1	15000001	16000000	0.0040810239440225	992398	4050	992398	0
pop1	NC_091013.1	16000001	17000000	0.0037065770192225	974484	3612	974484	0
pop1	NC_091013.1	17000001	18000000	0.0042042042042042	975690	4102	975690	0
pop1	NC_091013.1	18000001	19000000	0.0044240107491311	979428	4333	979428	0
pop1	NC_091013.1	19000001	20000000	0.0038061885169707	989704	3767	989704	0
pop1	NC_091013.1	20000001	21000000	0.0034248460909445	980774	3359	980774	0
pop1	NC_091013.1	21000001	22000000	0.0040334652199594	988728	3988	988728	0
pop1	NC_091013.1	22000001	23000000	0.0037404226057023	983044	3677	983044	0
pop1	NC_091013.1	23000001	24000000	0.0041160293240272	978856	4029	978856	0
pop1	NC_091013.1	24000001	25000000	0.0034703837973166	987787	3428	987787	0
pop1	NC_091013.1	25000001	26000000	0.0030011840648572	987277	2963	987277	0
pop1	NC_091013.1	26000001	27000000	0.0039000179077264	982816	3833	982816	0
pop1	NC_091013.1	27000001	28000000	0.0031270027744635	981451	3069	981451	0
pop1	NC_091013.1	28000001	29000000	0.0042391628682258	971890	4120	971890	0
pop1	NC_091013.1	29000001	30000000	0.0025866994301778	988905	2558	988905	0
pop1	NC_091013.1	30000001	31000000	0.0030676053411236	991327	3041	991327	0
pop1	NC_091013.1	31000001	32000000	0.0028728723300857	977419	2808	977419	0
pop1	NC_091013.1	32000001	33000000	0.0027863820737047	993044	2767	993044	0
pop1	NC_091013.1	33000001	34000000	0.0033712996292914	967876	3263	967876	0
pop1	NC_091013.1	34000001	35000000	0.0029182515936784	990319	2890	990319	0
pop1	NC_091013.1	35000001	36000000	0.0035815731714993	985042	3528	985042	0
pop1	NC_091013.1	36000001	37000000	0.0033293565737857	989080	3293	989080	0
pop1	NC_091013.1	37000001	38000000	0.0038082617670294	981025	3736	981025	0
pop1	NC_091013.1	38000001	39000000	0.0036986087642853	980639	3627	980639	0
pop1	NC_091013.1	39000001	40000000	0.0032210425238388	987258	3180	987258	0
pop1	NC_091013.1	40000001	41000000	0.0033044184102446	990492	3273	990492	0
pop1	NC_091013.1	41000001	42000000	0.0031575789470494	989999	3126	989999	0
pop1	NC_091013.1	42000001	43000000	0.0035334428231658	980913	3466	980913	0
pop1	NC_091013.1	43000001	44000000	0.0037358259115263	986395	3685	986395	0
pop1	NC_091013.1	44000001	45000000	0.0050352436376874	977907	4924	977907	0
pop1	NC_091013.1	45000001	46000000	0.004184931967684	966085	4043	966085	0
pop1	NC_091013.1	46000001	47000000	0.0048734119141364	969957	4727	969957	0
pop1	NC_091013.1	47000001	48000000	0.0043672962894917	974287	4255	974287	0
pop1	NC_091013.1	48000001	49000000	0.0043979829380191	984997	4332	984997	0
pop1	NC_091013.1	49000001	50000000	0.0035982421464926	966861	3479	966861	0
pop1	NC_091013.1	50000001	51000000	0.0041309825714381	989353	4087	989353	0
pop1	NC_091013.1	51000001	52000000	0.0038703127333794	990876	3835	990876	0
pop1	NC_091013.1	52000001	53000000	0.0030227522143712	986849	2983	986849	0
pop1	NC_091013.1	53000001	54000000	0.0043069288823321	984228	4239	984228	0
pop1	NC_091013.1	54000001	55000000	0.0040073544350087	984440	3945	984440	0
pop1	NC_091013.1	55000001	56000000	0.0046754515887679	982365	4593	982365	0
pop1	NC_091013.1	56000001	57000000	0.0045875920354986	978291	4488	978291	0
pop1	NC_091013.1	57000001	58000000	0.0037471712015157	95005	356	95005	0
pop1	NC_091013.1	58000001	59000000	0.0032570163426714	468834	1527	468834	0
pop1	NC_091013.1	59000001	60000000	0.0035562302340291	988125	3514	988125	0
pop1	NC_091013.1	60000001	61000000	0.0038643375238056	974035	3764	974035	0
pop1	NC_091013.1	61000001	62000000	0.0037838408573593	984978	3727	984978	0
pop1	NC_091013.1	62000001	63000000	0.0033859521793476	992040	3359	992040	0
pop1	NC_091013.1	63000001	64000000	0.0034835570830637	985774	3434	985774	0
pop1	NC_091013.1	64000001	65000000	0.0038620560618417	983414	3798	983414	0
pop1	NC_091013.1	65000001	66000000	0.0036813929197064	978434	3602	978434	0
pop1	NC_091013.1	66000001	67000000	0.0034636197429388	979611	3393	979611	0
pop1	NC_091013.1	67000001	68000000	0.0039416428914351	981063	3867	981063	0
pop1	NC_091013.1	68000001	69000000	0.0047284920552814	985938	4662	985938	0
pop1	NC_091013.1	69000001	70000000	0.0036439002060431	989599	3606	989599	0
pop1	NC_091013.1	70000001	71000000	0.003520267011597	991118	3489	991118	0
pop1	NC_091013.1	71000001	72000000	0.0038440797305685	982810	3778	982810	0
pop1	NC_091013.1	72000001	73000000	0.0042854492360809	991728	4250	991728	0
pop1	NC_091013.1	73000001	74000000	0.0033746467801939	590284	1992	590284	0
pop1	NC_091013.1	74000001	75000000	0.0037652413227999	449108	1691	449108	0
pop1	NC_091013.1	75000001	76000000	0.0037867492371355	979204	3708	979204	0
pop1	NC_091013.1	76000001	77000000	0.0038145244650976	983871	3753	983871	0
pop1	NC_091013.1	77000001	78000000	0.0037197216977367	989859	3682	989859	0
pop1	NC_091013.1	78000001	79000000	0.0036778505612128	991068	3645	991068	0
pop1	NC_091013.1	79000001	80000000	0.0048165641977173	986803	4753	986803	0
pop1	NC_091013.1	80000001	81000000	0.0045112038486996	991088	4471	991088	0
pop1	NC_091013.1	81000001	82000000	0.0043307171360071	975589	4225	975589	0
pop1	NC_091013.1	82000001	83000000	0.0044055235674174	984219	4336	984219	0
pop1	NC_091013.1	83000001	84000000	0.0051663757305028	553386	2859	553386	0
pop1	NC_091013.1	84000001	85000000	0.0039731296576765	797608	3169	797608	0
pop1	NC_091013.1	85000001	86000000	0.0047269548245436	983720	4650	983720	0
pop1	NC_091013.1	86000001	87000000	0.0049129908404975	981276	4821	981276	0
pop1	NC_091013.1	87000001	88000000	0.0038847886182009	981778	3814	981778	0
pop1	NC_091013.1	88000001	89000000	0.0045451919773561	986757	4485	986757	0
pop1	NC_091013.1	89000001	90000000	0.0043753225723044	986213	4315	986213	0
pop1	NC_091013.1	90000001	91000000	0.0040699471494662	986745	4016	986745	0
pop1	NC_091013.1	91000001	92000000	0.0048410353624474	991730	4801	991730	0
pop1	NC_091013.1	92000001	93000000	0.0043454503461601	887595	3857	887595	0
pop1	NC_091013.1	93000001	94000000	0.0047479249377608	986115	4682	986115	0
pop1	NC_091013.1	94000001	95000000	0.0046387487386478	991000	4597	991000	0
pop1	NC_091013.1	95000001	96000000	0.004935817080715	982816	4851	982816	0
pop1	NC_091013.1	96000001	97000000	0.0043685664577863	993232	4339	993232	0
pop1	NC_091013.1	97000001	98000000	0.0038281858951624	984017	3767	984017	0
pop1	NC_091013.1	98000001	99000000	0.0041775930931537	991480	4142	991480	0
pop1	NC_091013.1	99000001	100000000	0.0039904688952335	990861	3954	990861	0
pop1	NC_091013.1	100000001	101000000	0.0046911255677431	992086	4654	992086	0
pop1	NC_091013.1	101000001	102000000	0.0050002994495204	985141	4926	985141	0
pop1	NC_091013.1	102000001	103000000	0.0042514458585352	981078	4171	981078	0
pop1	NC_091013.1	103000001	104000000	0.0038159628482846	978259	3733	978259	0
pop1	NC_091013.1	104000001	105000000	0.0021108676895836	975902	2060	975902	0
pop1	NC_091013.1	105000001	106000000	0.00023764748390726	824751	196	824751	0
pop1	NC_091013.1	106000001	107000000	0.0026302615928325	934888	2459	934888	0
pop1	NC_091013.1	107000001	108000000	0.0044144773269638	926497	4090	926497	0
pop1	NC_091013.1	108000001	109000000	0.0046440472486907	935391	4344	935391	0
pop1	NC_091013.1	109000001	110000000	0.0050694790662774	988859	5013	988859	0
pop1	NC_091013.1	110000001	111000000	0.0048741058077032	989720	4824	989720	0
pop1	NC_091013.1	111000001	112000000	0.0058198661946344	989198	5757	989198	0
pop1	NC_091013.1	112000001	113000000	0.0057326038031081	984195	5642	984195	0
pop1	NC_091013.1	113000001	114000000	0.0054593156583655	980709	5354	980709	0
pop1	NC_091013.1	114000001	115000000	0.0049329615386952	987642	4872	987642	0
pop1	NC_091013.1	115000001	116000000	0.0041042551662502	987999	4055	987999	0
pop1	NC_091013.1	116000001	117000000	0.0047024933610968	990751	4659	990751	0
pop1	NC_091013.1	117000001	118000000	0.0046827985743389	979756	4588	979756	0
