pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0048916656698814	718978	3517	718978	0
pop1	NC_091013.1	1000001	2000000	0.0062727539914293	843808	5293	843808	0
pop1	NC_091013.1	2000001	3000000	0.0061821714487581	962445	5950	962445	0
pop1	NC_091013.1	3000001	4000000	0.0055962706844806	957602	5359	957602	0
pop1	NC_091013.1	4000001	5000000	0.0057096231280637	977998	5584	977998	0
pop1	NC_091013.1	5000001	6000000	0.0051387274656854	990323	5089	990323	0
pop1	NC_091013.1	6000001	7000000	0.0045229539659502	983207	4447	983207	0
pop1	NC_091013.1	7000001	8000000	0.0042506225428939	986679	4194	986679	0
pop1	NC_091013.1	8000001	9000000	0.0051985041039211	980282	5096	980282	0
pop1	NC_091013.1	9000001	10000000	0.0051243942368659	980994	5027	980994	0
pop1	NC_091013.1	10000001	11000000	0.0052155521600842	986281	5144	986281	0
pop1	NC_091013.1	11000001	12000000	0.00518109188843	974312	5048	974312	0
pop1	NC_091013.1	12000001	13000000	0.0051440148160878	965977	4969	965977	0
pop1	NC_091013.1	13000001	14000000	0.00371152771139	987464	3665	987464	0
pop1	NC_091013.1	14000001	15000000	0.0040558376611471	987219	4004	987219	0
pop1	NC_091013.1	15000001	16000000	0.0040642902320852	991317	4029	991317	0
pop1	NC_091013.1	16000001	17000000	0.0038077541026523	974065	3709	974065	0
pop1	NC_091013.1	17000001	18000000	0.0046725085003712	973781	4550	973781	0
pop1	NC_091013.1	18000001	19000000	0.0040102893969543	978483	3924	978483	0
pop1	NC_091013.1	19000001	20000000	0.0044821705614764	987468	4426	987468	0
pop1	NC_091013.1	20000001	21000000	0.0036203400628506	979466	3546	979466	0
pop1	NC_091013.1	21000001	22000000	0.0045105154238366	987692	4455	987692	0
pop1	NC_091013.1	22000001	23000000	0.0038176391050335	979925	3741	979925	0
pop1	NC_091013.1	23000001	24000000	0.0043104551574442	976695	4210	976695	0
pop1	NC_091013.1	24000001	25000000	0.0035120012826263	985478	3461	985478	0
pop1	NC_091013.1	25000001	26000000	0.0031019414432723	989058	3068	989058	0
pop1	NC_091013.1	26000001	27000000	0.0040072013473489	981483	3933	981483	0
pop1	NC_091013.1	27000001	28000000	0.0033504752204649	979861	3283	979861	0
pop1	NC_091013.1	28000001	29000000	0.0039794330698925	970490	3862	970490	0
pop1	NC_091013.1	29000001	30000000	0.0025119342197355	987287	2480	987287	0
pop1	NC_091013.1	30000001	31000000	0.0031927228946816	990064	3161	990064	0
pop1	NC_091013.1	31000001	32000000	0.0026222029578941	975897	2559	975897	0
pop1	NC_091013.1	32000001	33000000	0.0029788624840868	991318	2953	991318	0
pop1	NC_091013.1	33000001	34000000	0.0025909257537191	965678	2502	965678	0
pop1	NC_091013.1	34000001	35000000	0.0032015023991031	988286	3164	988286	0
pop1	NC_091013.1	35000001	36000000	0.003842118319757	983572	3779	983572	0
pop1	NC_091013.1	36000001	37000000	0.0033780603232288	987845	3337	987845	0
pop1	NC_091013.1	37000001	38000000	0.003686407177922	979002	3609	979002	0
pop1	NC_091013.1	38000001	39000000	0.0037744596936519	979213	3696	979213	0
pop1	NC_091013.1	39000001	40000000	0.0034179697401694	986258	3371	986258	0
pop1	NC_091013.1	40000001	41000000	0.0034378098379232	988420	3398	988420	0
pop1	NC_091013.1	41000001	42000000	0.0035218610489659	987830	3479	987830	0
pop1	NC_091013.1	42000001	43000000	0.0034736495509922	977934	3397	977934	0
pop1	NC_091013.1	43000001	44000000	0.0036944449241252	984451	3637	984451	0
pop1	NC_091013.1	44000001	45000000	0.0045881619886613	975772	4477	975772	0
pop1	NC_091013.1	45000001	46000000	0.0047486666126455	962586	4571	962586	0
pop1	NC_091013.1	46000001	47000000	0.0047583994135863	965871	4596	965871	0
pop1	NC_091013.1	47000001	48000000	0.0045000247084404	971328	4371	971328	0
pop1	NC_091013.1	48000001	49000000	0.0043452629686126	978767	4253	978767	0
pop1	NC_091013.1	49000001	50000000	0.0034174076403619	965059	3298	965059	0
pop1	NC_091013.1	50000001	51000000	0.0039325962335098	986117	3878	986117	0
pop1	NC_091013.1	51000001	52000000	0.0033839065208465	988798	3346	988798	0
pop1	NC_091013.1	52000001	53000000	0.0026186280136315	984485	2578	984485	0
pop1	NC_091013.1	53000001	54000000	0.0041667558741878	980859	4087	980859	0
pop1	NC_091013.1	54000001	55000000	0.0039977527245167	984303	3935	984303	0
pop1	NC_091013.1	55000001	56000000	0.004573167616046	978534	4475	978534	0
pop1	NC_091013.1	56000001	57000000	0.0050467940885404	973093	4911	973093	0
pop1	NC_091013.1	57000001	58000000	0.0039733721655918	96140	382	96140	0
pop1	NC_091013.1	58000001	59000000	0.002813165185209	467445	1315	467445	0
pop1	NC_091013.1	59000001	60000000	0.0032576590451969	986905	3215	986905	0
pop1	NC_091013.1	60000001	61000000	0.0037192166747975	969559	3606	969559	0
pop1	NC_091013.1	61000001	62000000	0.0034342962232902	984190	3380	984190	0
pop1	NC_091013.1	62000001	63000000	0.0033954005552621	990163	3362	990163	0
pop1	NC_091013.1	63000001	64000000	0.0034743633635495	984353	3420	984353	0
pop1	NC_091013.1	64000001	65000000	0.0034321845910887	982756	3373	982756	0
pop1	NC_091013.1	65000001	66000000	0.0035690760661898	976163	3484	976163	0
pop1	NC_091013.1	66000001	67000000	0.0034827484246293	977389	3404	977389	0
pop1	NC_091013.1	67000001	68000000	0.0037651047925265	980318	3691	980318	0
pop1	NC_091013.1	68000001	69000000	0.0045104049499533	983282	4435	983282	0
pop1	NC_091013.1	69000001	70000000	0.0032714361027715	988251	3233	988251	0
pop1	NC_091013.1	70000001	71000000	0.0036010388623063	989159	3562	989159	0
pop1	NC_091013.1	71000001	72000000	0.0038048772534778	981372	3734	981372	0
pop1	NC_091013.1	72000001	73000000	0.0043512306959547	990984	4312	990984	0
pop1	NC_091013.1	73000001	74000000	0.0035096158732202	590378	2072	590378	0
pop1	NC_091013.1	74000001	75000000	0.0035147704839312	449816	1581	449816	0
pop1	NC_091013.1	75000001	76000000	0.003974947893462	976365	3881	976365	0
pop1	NC_091013.1	76000001	77000000	0.003869955636597	981665	3799	981665	0
pop1	NC_091013.1	77000001	78000000	0.0040527433721498	987726	4003	987726	0
pop1	NC_091013.1	78000001	79000000	0.0042804907972982	990307	4239	990307	0
pop1	NC_091013.1	79000001	80000000	0.0044452384988717	985099	4379	985099	0
pop1	NC_091013.1	80000001	81000000	0.0049097950259136	989247	4857	989247	0
pop1	NC_091013.1	81000001	82000000	0.004432212614759	973780	4316	973780	0
pop1	NC_091013.1	82000001	83000000	0.0040051408967692	983486	3939	983486	0
pop1	NC_091013.1	83000001	84000000	0.0046396759087085	553918	2570	553918	0
pop1	NC_091013.1	84000001	85000000	0.0042738892392077	799272	3416	799272	0
pop1	NC_091013.1	85000001	86000000	0.0052190822120103	981207	5121	981207	0
pop1	NC_091013.1	86000001	87000000	0.0051453463472731	980692	5046	980692	0
pop1	NC_091013.1	87000001	88000000	0.0043445706637941	980304	4259	980304	0
pop1	NC_091013.1	88000001	89000000	0.0046837407720244	983829	4608	983829	0
pop1	NC_091013.1	89000001	90000000	0.0043785437122241	983432	4306	983432	0
pop1	NC_091013.1	90000001	91000000	0.0038824926009042	983904	3820	983904	0
pop1	NC_091013.1	91000001	92000000	0.0048261544874053	990851	4782	990851	0
pop1	NC_091013.1	92000001	93000000	0.0047246567454944	878794	4152	878794	0
pop1	NC_091013.1	93000001	94000000	0.0047902948179108	982403	4706	982403	0
pop1	NC_091013.1	94000001	95000000	0.0046948024287508	988327	4640	988327	0
pop1	NC_091013.1	95000001	96000000	0.0051534157295817	981679	5059	981679	0
pop1	NC_091013.1	96000001	97000000	0.0044294310187187	992001	4394	992001	0
pop1	NC_091013.1	97000001	98000000	0.0037340098256987	982322	3668	982322	0
pop1	NC_091013.1	98000001	99000000	0.0041255025557104	989940	4084	989940	0
pop1	NC_091013.1	99000001	100000000	0.0040866185452526	990550	4048	990550	0
pop1	NC_091013.1	100000001	101000000	0.0046283166995843	990857	4586	990857	0
pop1	NC_091013.1	101000001	102000000	0.0054906254388125	982766	5396	982766	0
pop1	NC_091013.1	102000001	103000000	0.0046222146001958	979617	4528	979617	0
pop1	NC_091013.1	103000001	104000000	0.0036113567989913	980241	3540	980241	0
