pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0028917932102553	603086	1744	603086	0
pop1	NC_091013.1	1000001	2000000	0.0041992137296973	739186	3104	739186	0
pop1	NC_091013.1	2000001	3000000	0.0046961117232497	886691	4164	886691	0
pop1	NC_091013.1	3000001	4000000	0.0044176064766396	900714	3979	900714	0
pop1	NC_091013.1	4000001	5000000	0.0045027788183681	942307	4243	942307	0
pop1	NC_091013.1	5000001	6000000	0.004392795441709	963168	4231	963168	0
pop1	NC_091013.1	6000001	7000000	0.0037518835018275	958985	3598	958985	0
pop1	NC_091013.1	7000001	8000000	0.0035792625243001	961930	3443	961930	0
pop1	NC_091013.1	8000001	9000000	0.004171582186262	951917	3971	951917	0
pop1	NC_091013.1	9000001	10000000	0.0041880935351331	957715	4011	957715	0
pop1	NC_091013.1	10000001	11000000	0.0045941522400235	968405	4449	968405	0
pop1	NC_091013.1	11000001	12000000	0.004341676946452	951706	4132	951706	0
pop1	NC_091013.1	12000001	13000000	0.0040536595863456	938658	3805	938658	0
pop1	NC_091013.1	13000001	14000000	0.0032238648877397	965301	3112	965301	0
pop1	NC_091013.1	14000001	15000000	0.0032826960377557	960491	3153	960491	0
pop1	NC_091013.1	15000001	16000000	0.003453729904729	971124	3354	971124	0
pop1	NC_091013.1	16000001	17000000	0.0031342429356817	957488	3001	957488	0
pop1	NC_091013.1	17000001	18000000	0.0036071235902691	939807	3390	939807	0
pop1	NC_091013.1	18000001	19000000	0.0034736355909504	948286	3294	948286	0
pop1	NC_091013.1	19000001	20000000	0.0037606685724853	967913	3640	967913	0
pop1	NC_091013.1	20000001	21000000	0.0028558886618522	963623	2752	963623	0
pop1	NC_091013.1	21000001	22000000	0.0034327189159139	967746	3322	967746	0
pop1	NC_091013.1	22000001	23000000	0.0028466100269618	957279	2725	957279	0
pop1	NC_091013.1	23000001	24000000	0.0035582502813682	956931	3405	956931	0
pop1	NC_091013.1	24000001	25000000	0.0030859135778121	963410	2973	963410	0
pop1	NC_091013.1	25000001	26000000	0.0025443492769513	961346	2446	961346	0
pop1	NC_091013.1	26000001	27000000	0.0032118948185767	953020	3061	953020	0
pop1	NC_091013.1	27000001	28000000	0.0030759525269289	957427	2945	957427	0
pop1	NC_091013.1	28000001	29000000	0.0032474625570839	947509	3077	947509	0
pop1	NC_091013.1	29000001	30000000	0.0019873877317027	968105	1924	968105	0
pop1	NC_091013.1	30000001	31000000	0.0024775239194985	969920	2403	969920	0
pop1	NC_091013.1	31000001	32000000	0.0023211067373011	952132	2210	952132	0
pop1	NC_091013.1	32000001	33000000	0.0026013839733335	971406	2527	971406	0
pop1	NC_091013.1	33000001	34000000	0.0027885753806221	948513	2645	948513	0
pop1	NC_091013.1	34000001	35000000	0.0023721322523163	967484	2295	967484	0
pop1	NC_091013.1	35000001	36000000	0.0030620183181719	964070	2952	964070	0
pop1	NC_091013.1	36000001	37000000	0.0024869286740195	969871	2412	969871	0
pop1	NC_091013.1	37000001	38000000	0.0029131102445764	961172	2800	961172	0
pop1	NC_091013.1	38000001	39000000	0.0029557030970129	957471	2830	957471	0
pop1	NC_091013.1	39000001	40000000	0.0027359397615631	963106	2635	963106	0
pop1	NC_091013.1	40000001	41000000	0.0029901597124989	969179	2898	969179	0
pop1	NC_091013.1	41000001	42000000	0.0030240997487671	967230	2925	967230	0
pop1	NC_091013.1	42000001	43000000	0.0033194145550951	957699	3179	957699	0
pop1	NC_091013.1	43000001	44000000	0.003333615872353	967418	3225	967418	0
pop1	NC_091013.1	44000001	45000000	0.0040002220599834	954697	3819	954697	0
pop1	NC_091013.1	45000001	46000000	0.0040635350638631	944990	3840	944990	0
pop1	NC_091013.1	46000001	47000000	0.0034414470854946	941755	3241	941755	0
pop1	NC_091013.1	47000001	48000000	0.003703302584636	951043	3522	951043	0
pop1	NC_091013.1	48000001	49000000	0.0040792770649134	963406	3930	963406	0
