pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0033734195954416	634964	2142	634964	0
pop1	NC_091013.1	1000001	2000000	0.0042696504413779	756268	3229	756268	0
pop1	NC_091013.1	2000001	3000000	0.0047261955179303	901994	4263	901994	0
pop1	NC_091013.1	3000001	4000000	0.0042848829068506	914144	3917	914144	0
pop1	NC_091013.1	4000001	5000000	0.0043385080712543	957472	4154	957472	0
pop1	NC_091013.1	5000001	6000000	0.0043634465393355	976980	4263	976980	0
pop1	NC_091013.1	6000001	7000000	0.0039217464706858	970231	3805	970231	0
pop1	NC_091013.1	7000001	8000000	0.0037151201184573	975204	3623	975204	0
pop1	NC_091013.1	8000001	9000000	0.00445152184141	967085	4305	967085	0
pop1	NC_091013.1	9000001	10000000	0.0041301198093886	974548	4025	974548	0
pop1	NC_091013.1	10000001	11000000	0.004306719464653	977310	4209	977310	0
pop1	NC_091013.1	11000001	12000000	0.0041268115114901	963698	3977	963698	0
pop1	NC_091013.1	12000001	13000000	0.0038431361000267	950786	3654	950786	0
pop1	NC_091013.1	13000001	14000000	0.0032058436252757	976654	3131	976654	0
pop1	NC_091013.1	14000001	15000000	0.003038911209156	973704	2959	973704	0
pop1	NC_091013.1	15000001	16000000	0.0031050152148797	983248	3053	983248	0
pop1	NC_091013.1	16000001	17000000	0.0033274314356065	968615	3223	968615	0
pop1	NC_091013.1	17000001	18000000	0.0035859588671887	955393	3426	955393	0
pop1	NC_091013.1	18000001	19000000	0.0035414249970089	961195	3404	961195	0
pop1	NC_091013.1	19000001	20000000	0.003641769998314	978645	3564	978645	0
pop1	NC_091013.1	20000001	21000000	0.0029913580703941	972468	2909	972468	0
pop1	NC_091013.1	21000001	22000000	0.0022849390751222	975956	2230	975956	0
pop1	NC_091013.1	22000001	23000000	0.0029342904906258	967866	2840	967866	0
pop1	NC_091013.1	23000001	24000000	0.0038659847139978	966636	3737	966636	0
pop1	NC_091013.1	24000001	25000000	0.0031903188064888	976078	3114	976078	0
pop1	NC_091013.1	25000001	26000000	0.0029091132111151	978305	2846	978305	0
pop1	NC_091013.1	26000001	27000000	0.0031443602903317	963312	3029	963312	0
pop1	NC_091013.1	27000001	28000000	0.0020298898707465	970496	1970	970496	0
pop1	NC_091013.1	28000001	29000000	0.0031615623968745	960601	3037	960601	0
pop1	NC_091013.1	29000001	30000000	0.002177307885198	981028	2136	981028	0
pop1	NC_091013.1	30000001	31000000	0.0025006733759397	980136	2451	980136	0
pop1	NC_091013.1	31000001	32000000	0.0026930678324217	966927	2604	966927	0
pop1	NC_091013.1	32000001	33000000	0.0025295710417557	982380	2485	982380	0
pop1	NC_091013.1	33000001	34000000	0.0027712834885176	957679	2654	957679	0
pop1	NC_091013.1	34000001	35000000	0.0024014535436257	978574	2350	978574	0
pop1	NC_091013.1	35000001	36000000	0.003346762079463	975271	3264	975271	0
pop1	NC_091013.1	36000001	37000000	0.0024412295642584	981063	2395	981063	0
pop1	NC_091013.1	37000001	38000000	0.003215473836799	970619	3121	970619	0
pop1	NC_091013.1	38000001	39000000	0.0033778144159926	970450	3278	970450	0
pop1	NC_091013.1	39000001	40000000	0.0028332785914032	977313	2769	977313	0
pop1	NC_091013.1	40000001	41000000	0.0021203995085734	980004	2078	980004	0
pop1	NC_091013.1	41000001	42000000	0.0030727762251992	977943	3005	977943	0
pop1	NC_091013.1	42000001	43000000	0.0032111752612626	969427	3113	969427	0
pop1	NC_091013.1	43000001	44000000	0.0031982092481295	978360	3129	978360	0
pop1	NC_091013.1	44000001	45000000	0.0041671930889215	965638	4024	965638	0
pop1	NC_091013.1	45000001	46000000	0.0041607465855768	953675	3968	953675	0
pop1	NC_091013.1	46000001	47000000	0.0044727349705416	954226	4268	954226	0
pop1	NC_091013.1	47000001	48000000	0.0039763207399197	962699	3828	962699	0
pop1	NC_091013.1	48000001	49000000	0.0034872347071298	973264	3394	973264	0
pop1	NC_091013.1	49000001	50000000	0.0030768876909855	956486	2943	956486	0
pop1	NC_091013.1	50000001	51000000	0.0035562256482532	976316	3472	976316	0
pop1	NC_091013.1	51000001	52000000	0.0032876371167188	979731	3221	979731	0
pop1	NC_091013.1	52000001	53000000	0.0028592355145858	978933	2799	978933	0
pop1	NC_091013.1	53000001	54000000	0.0039417539676596	974693	3842	974693	0
pop1	NC_091013.1	54000001	55000000	0.0032437513246854	976647	3168	976647	0
pop1	NC_091013.1	55000001	56000000	0.003490262836898	969841	3385	969841	0
pop1	NC_091013.1	56000001	57000000	0.0041973205777233	967522	4061	967522	0
pop1	NC_091013.1	57000001	58000000	0.003210232616465	79745	256	79745	0
pop1	NC_091013.1	58000001	59000000	0.003099049813469	459173	1423	459173	0
pop1	NC_091013.1	59000001	60000000	0.0030744442311541	979364	3011	979364	0
pop1	NC_091013.1	60000001	61000000	0.0034138366710995	964018	3291	964018	0
pop1	NC_091013.1	61000001	62000000	0.0031421370636719	974496	3062	974496	0
pop1	NC_091013.1	62000001	63000000	0.002733169377102	982376	2685	982376	0
pop1	NC_091013.1	63000001	64000000	0.0022556036532376	975792	2201	975792	0
pop1	NC_091013.1	64000001	65000000	0.0032695892160194	971070	3175	971070	0
pop1	NC_091013.1	65000001	66000000	0.0019111263908897	962783	1840	962783	0
pop1	NC_091013.1	66000001	67000000	7.5675821367742e-05	964641	73	964641	0
pop1	NC_091013.1	67000001	68000000	0.00010958949429618	967246	106	967246	0
pop1	NC_091013.1	68000001	69000000	9.2405689726335e-05	973966	90	973966	0
pop1	NC_091013.1	69000001	70000000	7.4238068264446e-05	983323	73	983323	0
pop1	NC_091013.1	70000001	71000000	0.00083068330071755	981120	815	981120	0
pop1	NC_091013.1	71000001	72000000	0.003298243003633	967788	3192	967788	0
pop1	NC_091013.1	72000001	73000000	0.0032379714976793	979008	3170	979008	0
pop1	NC_091013.1	73000001	74000000	0.0028801894210466	565935	1630	565935	0
pop1	NC_091013.1	74000001	75000000	0.0032172767523815	420542	1353	420542	0
pop1	NC_091013.1	75000001	76000000	0.0035259830756945	967957	3413	967957	0
pop1	NC_091013.1	76000001	77000000	0.0030387667336097	968485	2943	968485	0
pop1	NC_091013.1	77000001	78000000	0.0030584811188121	973032	2976	973032	0
