pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0032429271536153	673774	2185	673774	0
pop1	NC_091013.1	1000001	2000000	0.0043772515026955	787252	3446	787252	0
pop1	NC_091013.1	2000001	3000000	0.0043451594793597	924477	4017	924477	0
pop1	NC_091013.1	3000001	4000000	0.0039900404806962	930567	3713	930567	0
pop1	NC_091013.1	4000001	5000000	0.0042218840378111	963314	4067	963314	0
pop1	NC_091013.1	5000001	6000000	0.0039892873090416	983133	3922	983133	0
pop1	NC_091013.1	6000001	7000000	0.003874003194695	975993	3781	975993	0
pop1	NC_091013.1	7000001	8000000	0.0034246994838963	979648	3355	979648	0
pop1	NC_091013.1	8000001	9000000	0.003725632868727	971647	3620	971647	0
pop1	NC_091013.1	9000001	10000000	0.0039128061711947	976537	3821	976537	0
pop1	NC_091013.1	10000001	11000000	0.0037750673680721	977466	3690	977466	0
pop1	NC_091013.1	11000001	12000000	0.0035271815695699	965360	3405	965360	0
pop1	NC_091013.1	12000001	13000000	0.0040223801285609	953167	3834	953167	0
pop1	NC_091013.1	13000001	14000000	0.0031226726410068	981531	3065	981531	0
pop1	NC_091013.1	14000001	15000000	0.0032538770850744	977603	3181	977603	0
pop1	NC_091013.1	15000001	16000000	0.0033840672588446	984614	3332	984614	0
pop1	NC_091013.1	16000001	17000000	0.0031702349365028	973114	3085	973114	0
pop1	NC_091013.1	17000001	18000000	0.0034824814007383	960522	3345	960522	0
pop1	NC_091013.1	18000001	19000000	0.0033595158649562	965020	3242	965020	0
pop1	NC_091013.1	19000001	20000000	0.0034158577683266	981891	3354	981891	0
pop1	NC_091013.1	20000001	21000000	0.0029923894589739	972467	2910	972467	0
pop1	NC_091013.1	21000001	22000000	0.0033538221002774	978585	3282	978585	0
pop1	NC_091013.1	22000001	23000000	0.0028555771475395	968981	2767	968981	0
pop1	NC_091013.1	23000001	24000000	0.0037079062730582	967662	3588	967662	0
pop1	NC_091013.1	24000001	25000000	0.0028660206876814	978360	2804	978360	0
pop1	NC_091013.1	25000001	26000000	0.0026428312056043	980388	2591	980388	0
pop1	NC_091013.1	26000001	27000000	0.0032531469312187	967371	3147	967371	0
pop1	NC_091013.1	27000001	28000000	0.0024161738740794	973026	2351	973026	0
pop1	NC_091013.1	28000001	29000000	0.0027094867345233	962913	2609	962913	0
pop1	NC_091013.1	29000001	30000000	0.0019555372581309	981316	1919	981316	0
pop1	NC_091013.1	30000001	31000000	0.0025565230473348	983758	2515	983758	0
pop1	NC_091013.1	31000001	32000000	0.0018843107422205	970116	1828	970116	0
pop1	NC_091013.1	32000001	33000000	0.0023327588605737	984671	2297	984671	0
pop1	NC_091013.1	33000001	34000000	0.0030144656828307	959374	2892	959374	0
pop1	NC_091013.1	34000001	35000000	0.0021400466937807	981287	2100	981287	0
pop1	NC_091013.1	35000001	36000000	0.0032937732537014	976995	3218	976995	0
pop1	NC_091013.1	36000001	37000000	0.002941506222417	981130	2886	981130	0
pop1	NC_091013.1	37000001	38000000	0.0029655177389911	970151	2877	970151	0
pop1	NC_091013.1	38000001	39000000	0.0030624275968593	971125	2974	971125	0
pop1	NC_091013.1	39000001	40000000	0.0027939552497244	978899	2735	978899	0
