pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0045628536946654	714246	3259	714246	0
pop1	NC_091013.1	1000001	2000000	0.0058393846793175	837417	4890	837417	0
pop1	NC_091013.1	2000001	3000000	0.0061543307152311	958837	5901	958837	0
pop1	NC_091013.1	3000001	4000000	0.0052891573320395	956296	5058	956296	0
pop1	NC_091013.1	4000001	5000000	0.0054002856806418	976615	5274	976615	0
pop1	NC_091013.1	5000001	6000000	0.0051403153508187	989628	5087	989628	0
pop1	NC_091013.1	6000001	7000000	0.0044595129324858	983067	4384	983067	0
pop1	NC_091013.1	7000001	8000000	0.0041682831636813	987217	4115	987217	0
pop1	NC_091013.1	8000001	9000000	0.0050500257654376	979995	4949	979995	0
pop1	NC_091013.1	9000001	10000000	0.0050929428981401	981947	5001	981947	0
pop1	NC_091013.1	10000001	11000000	0.0053500998198374	985776	5274	985776	0
pop1	NC_091013.1	11000001	12000000	0.0050771199665556	975947	4955	975947	0
pop1	NC_091013.1	12000001	13000000	0.0052649627194641	965249	5082	965249	0
pop1	NC_091013.1	13000001	14000000	0.003824314535941	987105	3775	987105	0
pop1	NC_091013.1	14000001	15000000	0.0038578643147044	986297	3805	986297	0
pop1	NC_091013.1	15000001	16000000	0.0042210826072829	990978	4183	990978	0
pop1	NC_091013.1	16000001	17000000	0.0040213404535707	987233	3970	987233	0
pop1	NC_091013.1	17000001	18000000	0.0046550439210211	975501	4541	975501	0
pop1	NC_091013.1	18000001	19000000	0.0042739983935414	977305	4177	977305	0
pop1	NC_091013.1	19000001	20000000	0.0040634447812661	988324	4016	988324	0
pop1	NC_091013.1	20000001	21000000	0.0035655756536123	979365	3492	979365	0
pop1	NC_091013.1	21000001	22000000	0.0039135906763443	986051	3859	986051	0
pop1	NC_091013.1	22000001	23000000	0.0037061053369956	980814	3635	980814	0
pop1	NC_091013.1	23000001	24000000	0.0042176089779205	977331	4122	977331	0
pop1	NC_091013.1	24000001	25000000	0.0038662304557484	985456	3810	985456	0
pop1	NC_091013.1	25000001	26000000	0.0032073956860528	985223	3160	985223	0
pop1	NC_091013.1	26000001	27000000	0.0037025508615983	979865	3628	979865	0
pop1	NC_091013.1	27000001	28000000	0.0031627398445046	980479	3101	980479	0
pop1	NC_091013.1	28000001	29000000	0.0040371529555552	968752	3911	968752	0
pop1	NC_091013.1	29000001	30000000	0.0023646431667382	987464	2335	987464	0
pop1	NC_091013.1	30000001	31000000	0.0030671251863915	989852	3036	989852	0
pop1	NC_091013.1	31000001	32000000	0.0028057653555662	975135	2736	975135	0
pop1	NC_091013.1	32000001	33000000	0.0026893760566847	991308	2666	991308	0
pop1	NC_091013.1	33000001	34000000	0.0030514109927444	965455	2946	965455	0
pop1	NC_091013.1	34000001	35000000	0.0018242691540673	988341	1803	988341	0
pop1	NC_091013.1	35000001	36000000	0.0035568589010953	983452	3498	983452	0
pop1	NC_091013.1	36000001	37000000	0.0031627633949355	988060	3125	988060	0
pop1	NC_091013.1	37000001	38000000	0.0036348136646915	978317	3556	978317	0
pop1	NC_091013.1	38000001	39000000	0.003744747533847	977636	3661	977636	0
pop1	NC_091013.1	39000001	40000000	0.0030984927292895	986286	3056	986286	0
pop1	NC_091013.1	40000001	41000000	0.0033976162049497	988340	3358	988340	0
pop1	NC_091013.1	41000001	42000000	0.0036567695769723	988304	3614	988304	0
pop1	NC_091013.1	42000001	43000000	0.0033438559330697	978212	3271	978212	0
pop1	NC_091013.1	43000001	44000000	0.003672741832875	984006	3614	984006	0
pop1	NC_091013.1	44000001	45000000	0.0050059973550127	975430	4883	975430	0
pop1	NC_091013.1	45000001	46000000	0.0022975200084793	962342	2211	962342	0
pop1	NC_091013.1	46000001	47000000	0.0047398131864486	964384	4571	964384	0
pop1	NC_091013.1	47000001	48000000	0.0045839801415726	972081	4456	972081	0
pop1	NC_091013.1	48000001	49000000	0.004708514929301	982263	4625	982263	0
pop1	NC_091013.1	49000001	50000000	0.0019937913275786	963491	1921	963491	0
pop1	NC_091013.1	50000001	51000000	0.0035458332910969	986510	3498	986510	0
pop1	NC_091013.1	51000001	52000000	0.0033042590927865	987816	3264	987816	0
pop1	NC_091013.1	52000001	53000000	0.0027177609791655	985002	2677	985002	0
pop1	NC_091013.1	53000001	54000000	0.0045415419008999	980504	4453	980504	0
pop1	NC_091013.1	54000001	55000000	0.0038819070173404	983022	3816	983022	0
pop1	NC_091013.1	55000001	56000000	0.0047143411565251	979140	4616	979140	0
pop1	NC_091013.1	56000001	57000000	0.0037684809381518	975194	3675	975194	0
pop1	NC_091013.1	57000001	58000000	0.0036161126252763	93194	337	93194	0
pop1	NC_091013.1	58000001	59000000	0.0029841588576528	466128	1391	466128	0
pop1	NC_091013.1	59000001	60000000	0.003594220056275	986584	3546	986584	0
pop1	NC_091013.1	60000001	61000000	0.0035534137342228	968646	3442	968646	0
pop1	NC_091013.1	61000001	62000000	0.0039194418356663	982793	3852	982793	0
pop1	NC_091013.1	62000001	63000000	0.0033755709355154	989166	3339	989166	0
pop1	NC_091013.1	63000001	64000000	0.0036718773806259	984510	3615	984510	0
pop1	NC_091013.1	64000001	65000000	0.0039026468486815	981129	3829	981129	0
pop1	NC_091013.1	65000001	66000000	0.0034444239480211	975780	3361	975780	0
pop1	NC_091013.1	66000001	67000000	0.0034283912563227	976843	3349	976843	0
pop1	NC_091013.1	67000001	68000000	0.0042328301740322	979014	4144	979014	0
pop1	NC_091013.1	68000001	69000000	0.0040459825253395	983939	3981	983939	0
pop1	NC_091013.1	69000001	70000000	0.003345631317293	989051	3309	989051	0
pop1	NC_091013.1	70000001	71000000	0.0034627971796002	988796	3424	988796	0
pop1	NC_091013.1	71000001	72000000	0.0039918327550581	980502	3914	980502	0
pop1	NC_091013.1	72000001	73000000	0.0041423004409904	990271	4102	990271	0
pop1	NC_091013.1	73000001	74000000	0.0034165302782324	586560	2004	586560	0
pop1	NC_091013.1	74000001	75000000	0.0037903427289117	444287	1684	444287	0
pop1	NC_091013.1	75000001	76000000	0.0037618976296044	974774	3667	974774	0
pop1	NC_091013.1	76000001	77000000	0.0041378186023527	981435	4061	981435	0
pop1	NC_091013.1	77000001	78000000	0.0041888538214558	987621	4137	987621	0
pop1	NC_091013.1	78000001	79000000	0.0040838705826774	988523	4037	988523	0
pop1	NC_091013.1	79000001	80000000	0.0042311094841524	983430	4161	983430	0
pop1	NC_091013.1	80000001	81000000	0.0043618581313233	988111	4310	988111	0
pop1	NC_091013.1	81000001	82000000	0.0045375045884011	972561	4413	972561	0
pop1	NC_091013.1	82000001	83000000	0.0042801580178167	982674	4206	982674	0
pop1	NC_091013.1	83000001	84000000	0.0044802640845706	553762	2481	553762	0
pop1	NC_091013.1	84000001	85000000	0.0041097264361475	797620	3278	797620	0
pop1	NC_091013.1	85000001	86000000	0.0041893304106237	980825	4109	980825	0
pop1	NC_091013.1	86000001	87000000	0.0051481154001874	980553	5048	980553	0
pop1	NC_091013.1	87000001	88000000	0.0037083096177958	978613	3629	978613	0
pop1	NC_091013.1	88000001	89000000	0.0036470991573522	982973	3585	982973	0
pop1	NC_091013.1	89000001	90000000	0.0045154666422697	983730	4442	983730	0
pop1	NC_091013.1	90000001	91000000	0.0041511519014856	984546	4087	984546	0
pop1	NC_091013.1	91000001	92000000	0.0049788459616532	990591	4932	990591	0
pop1	NC_091013.1	92000001	93000000	0.0036124712359258	876962	3168	876962	0
pop1	NC_091013.1	93000001	94000000	0.0043636363636364	981750	4284	981750	0
pop1	NC_091013.1	94000001	95000000	0.0042318571778575	987746	4180	987746	0
pop1	NC_091013.1	95000001	96000000	0.0045644836497933	981272	4479	981272	0
pop1	NC_091013.1	96000001	97000000	0.0048193840060978	991828	4780	991828	0
pop1	NC_091013.1	97000001	98000000	0.0038224890280408	981821	3753	981821	0
pop1	NC_091013.1	98000001	99000000	0.0041684367302746	991019	4131	991019	0
pop1	NC_091013.1	99000001	100000000	0.0039498312776885	988903	3906	988903	0
pop1	NC_091013.1	100000001	101000000	0.0042115261224758	989665	4168	989665	0
pop1	NC_091013.1	101000001	102000000	0.0049379780204592	984006	4859	984006	0
pop1	NC_091013.1	102000001	103000000	0.0044563116111108	979734	4366	979734	0
