pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop1	NC_091013.1	1	1000000	0.0049595627351307	719015	3566	719015	0
pop1	NC_091013.1	1000001	2000000	0.00556787168879	839459	4674	839459	0
pop1	NC_091013.1	2000001	3000000	0.0056651773530928	956369	5418	956369	0
pop1	NC_091013.1	3000001	4000000	0.0053463893105577	959152	5128	959152	0
pop1	NC_091013.1	4000001	5000000	0.0054273973302024	979475	5316	979475	0
pop1	NC_091013.1	5000001	6000000	0.0045535495614261	992193	4518	992193	0
pop1	NC_091013.1	6000001	7000000	0.0044616498974368	985734	4398	985734	0
pop1	NC_091013.1	7000001	8000000	0.0038354201046666	990765	3800	990765	0
pop1	NC_091013.1	8000001	9000000	0.0047628485615405	983865	4686	983865	0
pop1	NC_091013.1	9000001	10000000	0.0049858957634583	986583	4919	986583	0
pop1	NC_091013.1	10000001	11000000	0.0048230047309356	988388	4767	988388	0
pop1	NC_091013.1	11000001	12000000	0.0038660373117555	978780	3784	978780	0
pop1	NC_091013.1	12000001	13000000	0.0050632441090507	968944	4906	968944	0
pop1	NC_091013.1	13000001	14000000	0.0035534420308154	990026	3518	990026	0
pop1	NC_091013.1	14000001	15000000	0.0032511481627879	989189	3216	989189	0
pop1	NC_091013.1	15000001	16000000	0.0038712456112633	993737	3847	993737	0
pop1	NC_091013.1	16000001	17000000	0.0036808646737351	986453	3631	986453	0
pop1	NC_091013.1	17000001	18000000	0.0039590261799958	975745	3863	975745	0
pop1	NC_091013.1	18000001	19000000	0.0040557849025601	979835	3974	979835	0
pop1	NC_091013.1	19000001	20000000	0.0039665130689193	991551	3933	991551	0
pop1	NC_091013.1	20000001	21000000	0.0036445963280972	981453	3577	981453	0
pop1	NC_091013.1	21000001	22000000	0.0022018567609746	988711	2177	988711	0
pop1	NC_091013.1	22000001	23000000	0.0034589294109745	982674	3399	982674	0
pop1	NC_091013.1	23000001	24000000	0.0040906149925844	978337	4002	978337	0
pop1	NC_091013.1	24000001	25000000	0.0029270061386105	987357	2890	987357	0
pop1	NC_091013.1	25000001	26000000	0.0026443020434343	991566	2622	991566	0
pop1	NC_091013.1	26000001	27000000	0.0041446596244131	981504	4068	981504	0
pop1	NC_091013.1	27000001	28000000	0.0030738580632557	982804	3021	982804	0
pop1	NC_091013.1	28000001	29000000	0.0036929773716338	971303	3587	971303	0
pop1	NC_091013.1	29000001	30000000	0.0022192847354443	989508	2196	989508	0
pop1	NC_091013.1	30000001	31000000	0.003024017698419	991727	2999	991727	0
pop1	NC_091013.1	31000001	32000000	0.0028931498107538	977827	2829	977827	0
pop1	NC_091013.1	32000001	33000000	0.0029758370485171	993670	2957	993670	0
pop1	NC_091013.1	33000001	34000000	0.0032695696701214	968629	3167	968629	0
pop1	NC_091013.1	34000001	35000000	0.0026309043973544	990914	2607	990914	0
pop1	NC_091013.1	35000001	36000000	0.0035478318692614	986518	3500	986518	0
pop1	NC_091013.1	36000001	37000000	0.0030205898832449	990535	2992	990535	0
pop1	NC_091013.1	37000001	38000000	0.0034644680527936	981103	3399	981103	0
pop1	NC_091013.1	38000001	39000000	0.0019651334138967	980595	1927	980595	0
pop1	NC_091013.1	39000001	40000000	0.0026286777720464	988710	2599	988710	0
pop1	NC_091013.1	40000001	41000000	0.0031858992924821	990929	3157	990929	0
pop1	NC_091013.1	41000001	42000000	0.0037517018808936	991550	3720	991550	0
pop1	NC_091013.1	42000001	43000000	0.0034795952053929	981436	3415	981436	0
pop1	NC_091013.1	43000001	44000000	0.0036089674180031	987263	3563	987263	0
pop1	NC_091013.1	44000001	45000000	0.00501947597487	980182	4920	980182	0
pop1	NC_091013.1	45000001	46000000	0.0045425585609439	966856	4392	966856	0
pop1	NC_091013.1	46000001	47000000	0.0043362554951892	968347	4199	968347	0
pop1	NC_091013.1	47000001	48000000	0.0040712969461169	974628	3968	974628	0
pop1	NC_091013.1	48000001	49000000	0.0046404630920245	985031	4571	985031	0
pop1	NC_091013.1	49000001	50000000	0.0032853696221567	968232	3181	968232	0
pop1	NC_091013.1	50000001	51000000	0.0037263317344105	990250	3690	990250	0
pop1	NC_091013.1	51000001	52000000	0.003534741313411	991586	3505	991586	0
pop1	NC_091013.1	52000001	53000000	0.0027724804742065	987924	2739	987924	0
pop1	NC_091013.1	53000001	54000000	0.0039466410873382	984128	3884	984128	0
pop1	NC_091013.1	54000001	55000000	0.0033623002715587	986527	3317	986527	0
pop1	NC_091013.1	55000001	56000000	0.0037841928857174	980394	3710	980394	0
pop1	NC_091013.1	56000001	57000000	0.0040071734235501	977497	3917	977497	0
pop1	NC_091013.1	57000001	58000000	0.0021697095062506	88952	193	88952	0
pop1	NC_091013.1	58000001	59000000	0.0029685764795089	465543	1382	465543	0
pop1	NC_091013.1	59000001	60000000	0.0025325743021525	989507	2506	989507	0
pop1	NC_091013.1	60000001	61000000	0.0032488775811012	973567	3163	973567	0
pop1	NC_091013.1	61000001	62000000	0.0039541765799973	986046	3899	986046	0
pop1	NC_091013.1	62000001	63000000	0.0029635974304069	992375	2941	992375	0
pop1	NC_091013.1	63000001	64000000	0.0035627635446354	986313	3514	986313	0
pop1	NC_091013.1	64000001	65000000	0.0032407595657301	983720	3188	983720	0
pop1	NC_091013.1	65000001	66000000	0.0027062217570017	979225	2650	979225	0
pop1	NC_091013.1	66000001	67000000	0.0030068601335271	979427	2945	979427	0
pop1	NC_091013.1	67000001	68000000	0.0031061087484317	981936	3050	981936	0
pop1	NC_091013.1	68000001	69000000	0.0046058706605836	986567	4544	986567	0
pop1	NC_091013.1	69000001	70000000	0.0036818323575334	990811	3648	990811	0
pop1	NC_091013.1	70000001	71000000	0.0036756290165953	991667	3645	991667	0
pop1	NC_091013.1	71000001	72000000	0.0036512938147632	983487	3591	983487	0
pop1	NC_091013.1	72000001	73000000	0.0032527422017849	992086	3227	992086	0
pop1	NC_091013.1	73000001	74000000	0.003531941031941	579568	2047	579568	0
pop1	NC_091013.1	74000001	75000000	0.0037359529315771	436301	1630	436301	0
pop1	NC_091013.1	75000001	76000000	0.0036276745288416	978864	3551	978864	0
pop1	NC_091013.1	76000001	77000000	0.0037528369781433	984322	3694	984322	0
pop1	NC_091013.1	77000001	78000000	0.0039964417734185	990381	3958	990381	0
pop1	NC_091013.1	78000001	79000000	0.0036339327036802	991763	3604	991763	0
pop1	NC_091013.1	79000001	80000000	0.0045003370697805	987926	4446	987926	0
pop1	NC_091013.1	80000001	81000000	0.0046957209146623	991754	4657	991754	0
pop1	NC_091013.1	81000001	82000000	0.0042758376247077	976183	4174	976183	0
pop1	NC_091013.1	82000001	83000000	0.0038912599438798	985028	3833	985028	0
pop1	NC_091013.1	83000001	84000000	0.0045227887330577	552093	2497	552093	0
pop1	NC_091013.1	84000001	85000000	0.0037079374958435	796939	2955	796939	0
pop1	NC_091013.1	85000001	86000000	0.0043224397680731	983241	4250	983241	0
pop1	NC_091013.1	86000001	87000000	0.0047127098692203	982874	4632	982874	0
pop1	NC_091013.1	87000001	88000000	0.0038129456838555	981918	3744	981918	0
pop1	NC_091013.1	88000001	89000000	0.0042733006406403	986357	4215	986357	0
pop1	NC_091013.1	89000001	90000000	0.0043174152316705	985775	4256	985775	0
pop1	NC_091013.1	90000001	91000000	0.0038338709938885	986992	3784	986992	0
